"Country Name","Country Code","Commodity Name","Commodity Code","Unit Name","Unit Code",Attribute,2015M1,2015M2,2015M3,2015M4,2015M5,2015M6,2015M7,2015M8,2015M9,2015M10,2015M11,2015M12,2016M1,2016M2,2016M3,2016M4,2016M5,2016M6,2016M7,2016M8,2016M9,2016M10,2016M11,2016M12,2017M1,2017M2,2017M3,2017M4,2017M5,2017M6,2017M7,2017M8,2017M9,2017M10,2017M11,2017M12,2018M1,2018M2,2018M3,2018M4,2018M5,2018M6,2018M7,2018M8,2018M9,2018M10,2018M11,2018M12,2019M1,2019M2,2019M3,2019M4,2019M5,2019M6,2019M7,2019M8,2019M9,2019M10,2019M11,2019M12,2020M1,2020M2,2020M3,2020M4,2020M5,2020M6,2020M7,2020M8,2020M9,2020M10,2020M11,2020M12,2021M1,2021M2,2021M3,2021M4,2021M5,2021M6,2021M7,2021M8,2021M9,2021M10,2021M11,2021M12,2022M1,2022M2,2022M3,2022M4,2022M5,2022M6,2022M7,2022M8,2022M9,2022M10,2022M11,2022M12,2023M1,2023M2,2023M3,2023M4,2023M5,2023M6,2023M7,2023M8,2023M9,2023M10,2023M11,2023M12,
"World","001","Industrial Materials index ","PINDU","Index","IX","Value","115.697668842451","112.891399394369","110.187288360566","109.1158385144","113.919763448569","109.608099735038","101.657983801542","99.7476655821902","99.0701576522461","97.2231205628528","91.3894553801734","88.2261910875964","87.69734500136","90.7802691829466","96.4950271591969","99.4180003986731","97.2700401254546","96.5872469019922","101.034395019491","102.049510249592","100.417160830607","100.985127863852","111.625685608193","115.64019165864","118.095529920012","123.823324126656","121.662587120933","114.362008342332","110.76418792573","108.029989040889","113.135027330434","120.197591495869","119.53789950656","117.554224335882","118.95163174931","122.792675368007","128.992640674555","129.888974773753","126.270136438202","127.053560401306","127.439139256367","128.303024958392","121.78516583277","119.696995035147","118.941434445523","120.709945147868","118.870608651563","117.689200113639","119.026982290673","125.902473237905","127.503562865107","129.876877691959","129.519811915857","131.151171026412","134.639942837556","123.072170832065","124.102781561898","122.11499681078","120.027965448948","122.025514613995","124.224880828286","118.052267985668","114.215240149305","109.154270056508","112.751805417612","121.010810407194","126.621811967564","133.927853406037","136.382435766423","137.479713839185","144.115146097434","159.457455528489","167.034844866546","169.518326039283","174.679193775559","181.523516336264","197.475524500872","203.478019267803","202.825804274124","183.26794930855","167.772330054417","172.759692527772","161.655572155113","168.848213618839","183.356759575036","190.208948445827","204.923478093202","203.529781194804","187.213206221033","180.418761895206","157.434324786243","158.510228198573","150.15153354033","145.460864856105","150.976629540113","161.980245569686","171.621298303435","179.165019948678","174.347288968733","168.360790884796","156.684029081181","156.434363612042","157.406576075846","154.700611117253","159.823048578463","157.575786480573","163.444973829516","165.612250655467",
"World","001","Non-Fuel index ","PNFUEL","Index","IX","Value","108.40150687528","105.827423673378","102.837084518046","103.554650294911","104.732247049747","103.012201024594","99.9175126257543","97.6033607963019","96.943308863218","97.2992005387837","92.3750941740891","90.783664350312","90.5534143940118","93.3935954148969","97.6969979285369","99.9589088031904","100.381966797058","101.318037955768","103.50088164959","103.004101346579","102.174156640837","100.81600760464","103.507868486589","103.694062978304","107.324612802848","109.911612290388","107.433716767711","105.504002705295","105.101432215407","104.132782108445","106.124254802043","106.4953559747","106.15758191142","105.633463622569","106.490235335425","107.027825154569","111.626894489329","111.918959905413","111.484121962948","111.717952193763","112.052888096146","109.848974050575","105.898296686868","102.842949843657","103.454705513081","105.530500959601","103.073282981127","104.290540469278","106.082724279592","107.376207670479","107.078549484756","109.023140419745","107.179673394828","109.883309467861","111.59736520897","108.515372265429","108.291598027393","107.712622651777","108.681626642636","111.137162844891","113.743944964541","110.724025691086","107.119137491873","105.207370014192","108.10625664503","111.986817734498","114.273922229413","119.363013520343","120.10264117304","122.200022739634","125.142292401216","129.925178732278","135.928824004778","138.19474632874","140.220839640092","146.657760356972","155.635057662679","153.757343348317","153.404179854364","148.918047435487","143.013477206389","146.592861592436","146.727159151351","149.843336757783","158.286551940087","164.415819331374","176.313114589073","178.303637376815","170.796958951594","164.875333457089","150.382449802367","148.93864041796","143.881123700652","144.01510534361","147.299087987352","149.996762348851","154.542927763256","155.786595266976","156.047780048653","155.829120876289","148.774443063706","145.943374228363","146.10910980409","142.639895006877","143.647359745169","143.546098652158","148.093494870025","148.636509839353",
"World","001","Metal index ","PMETA","Index","IX","Value","120.267633922484","115.808554906973","113.230178467383","111.072908049295","117.01630292816","111.965081746779","102.117171676301","100.69209081115","100.781938897062","98.0743918961424","90.2139752942425","86.0137384065254","85.2590945144239","89.3216259264647","96.9201854154129","99.0668072401867","95.8293442515156","95.0139830457564","100.441018196048","102.240914481244","100.007225170534","101.129979036256","115.236430809222","119.533391912935","121.368344497015","128.723245227462","127.21434467125","116.892171289011","111.665433008529","109.860045332343","117.186914737698","127.01562782119","126.102736346403","124.233508544816","125.772876291506","130.229049472732","136.611508213754","137.619065520228","132.46644058924","133.89184750269","134.349342495601","135.314499108961","126.908341396209","125.099540790902","124.524515016066","127.684756620176","125.888494154108","123.089526759239","124.918610029016","134.632465960837","136.281541307027","139.85857412069","138.985526694699","141.422005484341","147.802520089795","133.252430383235","134.764775832011","132.537083408548","128.298930698285","131.089498856024","133.020279001381","125.753564390326","121.520184775365","116.048811255696","121.213033268882","132.284594213459","139.966794330488","149.071946023128","152.015973992776","150.993847554134","158.157983355345","180.073386938995","189.541045671626","192.655420372606","198.608740682225","208.124387674345","229.07054826365","237.387094675019","238.781037032482","212.235540572793","191.430068418133","196.475390059379","180.057244334368","190.583962763804","208.893385399513","216.644608606782","233.428477637131","231.435845768347","208.08617100072","200.262240127112","172.466826405435","174.737240846004","165.864220053904","161.612637127496","169.005519757853","184.304373532934","198.819456458337","209.104578455773","203.581402275496","195.530358293984","178.184280977919","178.976046457391","179.883464453787","176.21646463281","182.728818909782","180.183958896133","188.322535007027","191.039458699609",
"World","001","Agriculture","PAGRI","Index","IX","Value","104.726851746882","102.444933559494","99.567058136719","101.327764795009","101.497520546801","101.075675266478","100.562428027021","97.5491462019038","96.3713547851149","96.9597493456964","93.535926383195","93.04416517761","92.570962842957","93.6159634504665","96.7351722151878","99.7728339942774","101.088859499954","103.007683068341","103.687616896391","102.099277179864","101.939470528245","101.085320119396","101.752227871552","102.644612333367","106.796646321767","107.252366835679","103.765089231734","103.112753662955","104.946091972449","103.758466385259","105.713010950255","101.855699087393","100.693688970191","101.014806648411","101.473530122453","101.435397769266","105.09498278024","105.369045557368","106.379336816158","106.154141112105","107.508141099892","103.887754443605","101.329004182498","97.4752313856936","98.2297484346611","99.82533993813","95.8793194184728","98.2556877773635","99.7573868780183","98.3887182596096","97.8497198279684","100.518147062389","97.8091795272003","99.6630719376667","99.2805358960169","96.8370126732016","95.1822852826023","95.2995924923615","99.1885031214422","102.338980310725","103.696017596425","99.6925357834077","96.0818285953604","92.0855637041405","94.875781090858","97.4682468498716","95.8505047152972","97.5237510960797","98.9296524881687","103.571535039372","107.193146397345","108.056734344274","114.061508603457","116.617036408987","119.257360837882","125.322370443304","131.200153533432","125.376256408541","125.419292010188","127.473140995081","124.53686617685","126.659702404403","128.853726122616","131.91063107529","137.785042660934","144.065097839128","154.571549616995","158.500195133934","155.928494020467","150.407447930145","139.081945845335","136.040583146814","131.306602667906","132.286615673455","131.888854856004","130.403175693409","131.703929441279","135.731035262183","138.264510400785","138.496890147311","132.902902831794","130.672453092379","131.168234399948","126.772593760661","126.749259870352","127.446541859981","130.87135352535","129.514606730328",
"World","001","Metal index ","PMETA","Percent Change over Previous Period","PC_PP_PT","Value","-4.45571522816913","-3.70763011633309","-2.22641275651984","-1.90520799957033","5.35089517619127","-4.31668156913263","-8.7955190286469","-1.39553499353494","0.0892305296158828","-2.6865399004533","-8.01474926321633","-4.65586055155812","-0.877352741645667","4.76492441677704","8.50696503801208","2.21483462456563","-3.26795934870684","-0.850847109648648","5.71182785556724","1.79199326880883","-2.18473134952205","1.12267275070085","13.9488328855572","3.72882175674719","1.53509622266535","6.05998274173382","-1.17220518605267","-8.11400114422198","-4.47141859274619","-1.61678294485996","6.6692757892004","8.38721038564123","-0.718723743248927","-1.48230550402316","1.2390922261801","3.54303194187755","4.90094857242928","0.737534721377657","-3.74412143514405","1.07605134335065","0.341689954575102","0.718393254058066","-6.21231114781252","-1.42528110083762","-0.459654584821237","2.53784694821067","-1.40679476048268","-2.22337030375638","1.48597798523822","7.77614794910478","1.22487197602807","2.62473756853428","-0.624235897927269","1.75304497351976","4.51168443242062","-9.84427714610037","1.13494774123537","-1.65302276482053","-3.19771086043781","2.17505176586475","1.47287171146933","-5.46286225349145","-3.36640924293874","-4.50244009238684","4.45004300975325","9.13396905101556","5.80732787722261","6.50522271099585","1.97490409710725","-0.672380942472855","4.74465411489159","13.8566534035851","5.25766682882384","1.64311360103818","3.09013901508971","4.79115217156792","10.0642509142558","3.6305611849314","0.587202248450237","-11.1170873489747","-9.8030104187587","2.63559517213647","-8.35633700487858","5.84631763545598","9.60701119348674","3.71061208685181","7.7471898046687","-0.853637006484392","-10.0890485180062","-3.7599475428771","-13.8795080410735","1.31643544900132","-5.07792199827646","-2.56329118180258","4.57444588601383","9.0522805391212","7.87560416888778","5.17309632600883","-2.64134636413309","-3.95470504256447","-8.87129623625198","0.444352035503044","0.507005274927507","-2.03854191496253","3.69565595958496","-1.39269767562269","4.51681501547293","1.44269706887761",
"World","001","Metal index ","PMETA","Percent Change over Corresponding Period Previous Year","PC_CP_A_PT","Value","-24.5629465472581","-25.3641074013061","-23.4839827942692","-27.378425404406","-21.3776316345877","-22.9698371490767","-31.7712609450447","-32.293989334067","-28.7926584050854","-27.3466414474875","-32.0576340455352","-31.6680569113081","-29.1088618494186","-22.871306011706","-14.4042809723807","-10.8092072315055","-18.105988778035","-15.1396296386043","-1.64140217824158","1.53817808093636","-0.768702939243398","3.11558102073092","27.7367840552048","38.970115852873","42.3523733019262","44.1120712843217","31.2568110822245","17.9932759976875","16.5253022241806","15.6251341230871","16.6723683634549","24.2317016290882","26.093625866901","22.8453814870045","9.14332855356043","8.94784075698857","12.5594229532514","6.91081107926301","4.1285406386856","14.5430408437262","20.3141732189762","23.1698919289671","8.29565884575987","-1.50854431313436","-1.25153614906596","2.77803316978232","0.0919259112227673","-5.48228121329226","-8.55923365287998","-2.1701931691668","2.88005075158358","4.45637783725432","3.4508424923998","4.51356389418517","16.4639916208144","6.51712191810524","8.22348982015559","3.80023968155158","1.91473935753552","6.49931176714365","6.48555805294658","-6.59491862319002","-10.8315156917738","-17.0241710346962","-12.7872979643822","-6.46109581008127","-5.30148319158983","11.8718402316537","12.8009697298573","13.925735855144","23.2730331379592","37.3667521124402","42.4903383864181","53.2007631804567","63.4368323660481","79.3421108086786","88.9817803300998","79.4518069821216","70.5983466826243","42.3712148628326","25.9276004949521","30.1214541135122","13.8464467707714","5.83682908589392","10.2101049718883","12.4518625989235","17.5318250522605","11.2007335394434","-9.16066138662986","-15.6389523190935","-27.7719753005452","-17.6682470926342","-13.3551894827658","-17.7440812924951","-6.1378949885467","-3.29492006557359","-4.8225217480727","-3.48036823971634","-12.7863899314087","-15.5142291615027","-14.3699554271184","-10.6291598736784","4.3003273168119","0.84654180164677","10.1677135975425","11.491255943052","11.4298132255386","3.65432737030057",
"World","001","All Metals Index","PALLMETA","Percent Change over Corresponding Period Previous Year","PC_CP_A_PT","Value","-15.0865880422042","-17.5658533390038","-18.7198706780799","-19.5973915537825","-15.6839094959684","-17.1432389984958","-25.048084405363","-25.341975202739","-21.4234770456695","-18.2628917164022","-22.3347591112808","-23.2558525065871","-22.1904115145849","-14.325629616922","-6.24287467197923","-4.83632199766852","-8.28430896167716","-5.12849710881412","7.84789331333343","10.565135054733","8.3017522026524","5.81144805849052","20.9557911223936","23.6429983064703","25.9140133056697","23.6403511019763","15.4554961340598","10.4138352173592","7.63479510539297","7.35086356884591","3.9209015220186","9.27793616324141","12.0850671297832","12.1069210598471","6.87538771351369","9.25113856521761","12.244633031792","7.125085142547","5.45470624036605","9.93498718863914","12.773472749295","12.6520739456375","4.4149745819601","-3.89752252262768","-4.86673704874021","-0.805093894458575","-2.14745418844685","-3.43943348900234","-5.98370447339269","-1.19104736934052","1.48040242828906","1.45681774846331","1.58163256259819","5.32602479023237","15.7944307371898","14.7103944777361","16.7061635731136","12.7851422996023","10.7203721836296","12.657748790083","14.1876579705268","7.02149634741713","3.43666829367181","3.03147362199078","6.72422566575661","8.272926160048","10.2702959974835","22.0127206355311","20.1396210542145","20.4479462189713","25.1354823351187","31.8461765749192","31.0134007058947","32.6011504270799","36.6084306404038","41.5354315550539","48.5347684735292","43.605232831359","34.7156016425955","16.0723323637574","8.71714908708543","11.3242388868179","5.62905348023413","0.593948326162175","3.68443281972522","7.32359259134382","14.7434394672724","9.01729552323429","-7.1154484717908","-10.8427090322047","-19.6850419539363","-11.6452537413971","-10.0413118238526","-12.7949818618021","-5.83638247859341","-1.46397791586302","-1.41594580314675","-3.23020852336287","-9.70678999204866","-8.66597821192855","-5.78815067778524","-4.28530979402235","6.8938104174034","3.19405084438","10.3070504120224","11.0752056201744","11.100498205819","6.24736822139703",
"World","001","Non-Fuel index ","PNFUEL","Percent Change over Corresponding Period Previous Year","PC_CP_A_PT","Value","-11.5813635995165","-15.3040058873897","-19.7447558048256","-19.9558115445511","-16.6397765882517","-16.4134639418203","-18.8091249570687","-18.476791728832","-16.5516029051044","-14.7433997332384","-18.00985134072","-18.1003730674721","-16.4648010860248","-11.7491552065524","-4.99828112941803","-3.47231291060376","-4.1537161430546","-1.64462369697487","3.5863272910495","5.533355108077","5.3957801100012","3.61442544890595","12.051705507893","14.2210591744505","18.5207797199812","17.6864556955012","9.96624158942587","5.54737338421976","4.7015072218008","2.77812737935765","2.53463845973306","3.38943263664223","3.89866224644833","4.77846339325548","2.88129481598068","3.21499812092612","4.00866266751334","1.82632896851797","3.77014341223495","5.88977605506118","6.61404486524159","5.48932989822268","-0.212918446962711","-3.42963887731496","-2.54609830939231","-0.09747163392781","-3.20870016254127","-2.55754490137273","-4.96669752849519","-4.05896573625471","-3.95174882361867","-2.41215643600722","-4.34903087650526","0.0312569303288889","5.38164323733546","5.51561621909495","4.67537217405697","2.06776398513522","5.4411225676554","6.5649505168979","7.22193056124449","3.11783969022279","0.0379048906734601","-3.49996376077799","0.864513970656274","1.91431098755882","2.39840520914757","9.99640975140444","10.9067031614583","13.45004859337","15.1457668302156","16.905250598855","19.5042285962156","24.8100811600694","30.9017631426793","39.3987515676784","43.9648938855687","37.2995022618206","34.2425085807364","24.7606298161257","19.0760467959568","19.9614028753288","17.2482590305543","15.3304834519781","16.4481140030479","18.9740013272709","25.7395940871698","21.5780446549954","9.74195757473671","7.23086772095493","-1.96978338847453","0.0138283994635461","0.606688622087715","-1.7584459576161","0.389790710396973","0.102390666403991","-2.36509301071113","-5.248414720366","-11.4939462034075","-12.604631532575","-12.893974238809","-11.4825904104407","-2.84164808053934","-4.22908749093372","-0.162470204201295","-0.325664929615129","0.539315547385148","-0.906854580190658",
"World","001","Precious Metals Price Index","PPMETA","Index","IX","Value","101.94334231931","99.9544504640002","96.1005378787466","97.4565461027608","97.7236919945618","95.8214036860858","91.2091503402733","89.96939189576","90.3802891429538","93.54708508222","87.1168998516058","85.5544994945081","87.3661360953555","95.2034384641721","99.0355032186881","99.1572578035767","100.739401282109","101.744081309226","107.735667871137","108.262475253682","106.721356716139","101.539710836501","99.4586076966432","93.0363634527714","96.4562649711042","100.031210191467","99.5356590530384","102.22388314725","100.19375706878","101.62241624347","99.5773434044663","103.525666870864","106.074200303923","103.333746699242","103.770037023669","101.993793426825","107.897608185431","107.425183375005","106.596105046589","107.172169576693","104.851148721432","103.308459919531","99.5769692453459","96.5570852670895","96.5043184734799","98.1981403334562","98.8185889120126","101.057850920865","104.843003035164","107.448458037551","106.381640260249","104.850628481872","104.08160246514","109.873576161054","114.483063974398","120.670505405356","122.838842614821","121.844422967574","120.129597012208","121.178249363879","129.019731795068","132.716503205874","128.837025328084","135.14754347565","137.298252639485","139.108767673039","148.492265170479","160.2977547426","157.139727709749","155.116491502322","152.634930252773","152.772232441565","154.273281159971","150.938806285694","144.482580470351","148.863921182257","156.536111715164","153.922129548138","151.485572446282","148.158525627724","145.543701175589","145.241815553083","148.661803975066","144.551995603265","147.999149465645","152.441035845283","160.43014550429","157.894007039549","149.927321450258","148.240500855455","140.334613303352","143.263674949076","137.062372838214","136.059120415797","140.510205466333","145.809430284498","152.78344447318","148.040839028971","151.807553943319","159.53411485734","158.514045323542","154.170534614912","154.333429524851","151.805391509972","151.412898613246","150.477878770576","155.569453531418","159.53912163954",
"World","001","Precious Metals Price Index","PPMETA","Percent Change over Previous Period","PC_PP_PT","Value","3.87496334695892","-1.95097768040649","-3.85566882451284","1.4110308370231","0.274117955626362","-1.94659889495559","-4.81338528594551","-1.35924788235409","0.456707818665521","3.50385683570604","-6.87374195033727","-1.79345265931073","2.11752346346642","8.97064093605167","4.02513272244688","0.122940340515772","1.5955901903483","0.997305934252268","5.88887971153994","0.488981405094701","-1.42350203422913","-4.85530360471354","-2.04954605711717","-6.45720304416499","3.67587617509241","3.70628618206769","-0.495396524224723","2.70076485129721","-1.98596063460614","1.42589639962262","-2.01242296198126","3.96508214761258","2.46174065822561","-2.58352511433381","0.422214754001552","-1.7117114417516","5.78840590221012","-0.437845489229724","-0.771772783967986","0.540417991681929","-2.16569363522997","-1.47131320992956","-3.61198945090443","-3.03271328816576","-0.0546482875530392","1.75517726747305","0.631833328461739","2.26603317605158","3.74552999080054","2.48510146310195","-0.992864669057977","-1.43916917865872","-0.7334491245941","5.56483908657489","4.19526511687178","5.40467840059005","1.79690737366312","-0.80953192498321","-1.40738977919593","0.872934212510567","6.47103128849673","2.86527600032303","-2.92313147504494","4.89806259613353","1.59137865811306","1.31867303388615","6.74543930940082","7.95023872695823","-1.97010060304487","-1.28753959098374","-1.59980491146656","0.0899546313314465","0.982540278699384","-2.16140789202481","-4.27737967075405","3.03243525803783","5.15382805449111","-1.66989082479706","-1.58298037391281","-2.19627966203718","-1.76488287869801","-0.207419228773121","2.35468581066684","-2.76453551746929","2.38471551222367","3.00129182882221","5.24078678336659","-1.58083660447285","-5.04559086102372","-1.12509219699634","-5.33314951479583","2.08719828756245","-4.32859349243029","-0.731967790752855","3.27143453296887","3.7714163185356","4.78296511760216","-3.10413570041053","2.54437555140482","5.08970779998604","-0.639405267462698","-2.74014249006412","0.105658912285288","-1.63803656969355","-0.2585500375329","-0.617529848006883","3.38360349204815","2.55170151852499",
